product_id,product_name,category,subcategory,unit_price,weight_kg,is_active
PROD_1283,Streamline Vertical Eyeballs,Casa e Decoração,Móveis,10.0,20.95,True
PROD_1284,Benchmark B2B Initiatives,Brinquedos,Bonecas,79.0,17.95,True
PROD_1285,Iterate Bricks-And-Clicks Partnerships,Livros,Infantil,195.69,14.72,True
PROD_1286,Disintermediate Impactful Applications,Eletrônicos,Smartphones,26.67,20.01,True
PROD_1287,Transform Cross-Platform Content,Alimentos,Doces,445.6,11.2,True
PROD_1288,Harness Global Communities,Livros,Autoajuda,29.73,28.34,True
PROD_1289,Drive User-Centric Functionalities,Saúde e Beleza,Maquiagem,50.54,21.19,True
PROD_1290,Synthesize Turn-Key Roi,Saúde e Beleza,Cabelos,40.54,22.65,True
PROD_1291,Unleash Synergistic E-Services,Brinquedos,Jogos,11.58,7.35,True
PROD_1292,Repurpose Virtual Architectures,Automotivo,Acessórios,27.34,5.14,True
PROD_1293,Monetize Distributed Channels,Moda,Infantil,38.31,11.89,True
PROD_1294,Reinvent Clicks-And-Mortar Networks,Automotivo,Peças,77.01,23.02,True
PROD_1295,Strategize Robust Roi,Informática,Redes,10.0,28.17,False
PROD_1296,Expedite Turn-Key E-Business,Automotivo,Acessórios,212.7,12.88,True
PROD_1297,Enhance Sticky Models,Informática,Software,210.19,23.25,True
PROD_1298,Orchestrate Open-Source Partnerships,Informática,Componentes,371.58,14.17,True
PROD_1299,Incentivize Cross-Media Vortals,Alimentos,Orgânicos,15.03,8.93,True
PROD_1300,Leverage E-Business Web Services,Eletrônicos,Câmeras,63.35,22.2,True
PROD_1301,Whiteboard Open-Source Systems,Alimentos,Bebidas,278.58,23.97,False
PROD_1302,Implement Back-End E-Tailers,Informática,Periféricos,308.89,6.16,True
PROD_1303,Incentivize Innovative Convergence,Livros,Técnicos,530.98,9.22,True
PROD_1304,Morph Sticky Synergies,Saúde e Beleza,Cabelos,101.83,14.89,True
PROD_1305,Streamline Integrated Systems,Informática,Componentes,84.17,5.68,True
PROD_1306,Drive Next-Generation Communities,Alimentos,Importados,13.88,27.87,True
PROD_1307,Matrix Transparent Models,Livros,Ficção,323.06,17.78,False
PROD_1308,Matrix Enterprise Convergence,Alimentos,Doces,51.81,3.72,True
PROD_1309,Incubate Enterprise Platforms,Automotivo,Peças,93.76,5.6,True
PROD_1310,E-Enable Compelling Networks,Casa e Decoração,Iluminação,86.54,28.64,True
PROD_1311,Visualize Magnetic Communities,Brinquedos,Jogos,10.0,22.17,True
PROD_1312,Grow Intuitive Paradigms,Moda,Calçados,34.0,22.06,True
PROD_1313,Envisioneer Vertical Vortals,Alimentos,Doces,155.19,2.27,True
PROD_1314,Morph Sticky Partnerships,Moda,Infantil,84.92,26.87,True
PROD_1315,Facilitate Frictionless Architectures,Esportes,Natação,156.68,13.37,True
PROD_1316,Leverage Intuitive Schemas,Alimentos,Orgânicos,230.58,19.83,True
PROD_1317,Productize E-Business Supply-Chains,Casa e Decoração,Utilidades,33.52,28.79,True
PROD_1318,Expedite Compelling Web-Readiness,Moda,Acessórios,48.51,3.09,True
PROD_1319,Brand Frictionless Metrics,Informática,Redes,75.99,14.52,True
PROD_1320,Matrix User-Centric Communities,Alimentos,Saudáveis,227.74,1.58,True
PROD_1321,Streamline Mission-Critical Supply-Chains,Eletrônicos,TVs,67.97,15.04,True
PROD_1322,Architect Dynamic E-Markets,Brinquedos,Veículos,10.62,7.64,False
PROD_1323,Scale Back-End Web Services,Casa e Decoração,Utilidades,70.96,27.34,True
PROD_1324,Envisioneer Seamless Action-Items,Moda,Roupas Femininas,217.01,12.01,True
PROD_1325,Transform Scalable Interfaces,Casa e Decoração,Utilidades,458.71,19.05,True
PROD_1326,Maximize Holistic Eyeballs,Livros,Acadêmicos,126.05,25.82,True
PROD_1327,Streamline Bricks-And-Clicks Synergies,Brinquedos,Veículos,15.13,29.51,True
PROD_1328,Brand E-Business Technologies,Informática,Periféricos,55.28,15.16,True
PROD_1329,Transition Compelling Solutions,Alimentos,Doces,159.19,13.73,True
PROD_1330,Transform Proactive E-Tailers,Alimentos,Bebidas,254.54,2.36,True
PROD_1331,Leverage Distributed Infrastructures,Alimentos,Bebidas,165.42,0.48,True
PROD_1332,Syndicate One-To-One Content,Brinquedos,Jogos,66.56,18.3,True
PROD_1333,Generate Impactful Info-Mediaries,Eletrônicos,Acessórios,252.2,2.06,True
PROD_1334,Synthesize Back-End Infrastructures,Esportes,Natação,41.73,11.47,True
PROD_1335,Visualize Integrated Roi,Saúde e Beleza,Vitaminas,112.35,0.21,True
PROD_1336,Disintermediate Enterprise Relationships,Automotivo,Acessórios,221.35,18.5,True
PROD_1337,Reinvent Customized Paradigms,Moda,Roupas Femininas,179.82,12.82,True
PROD_1338,Morph Visionary Bandwidth,Eletrônicos,Smartphones,184.73,3.9,True
PROD_1339,Morph Magnetic Niches,Informática,Componentes,179.24,8.96,False
PROD_1340,Maximize Leading-Edge Eyeballs,Moda,Roupas Femininas,25.57,17.13,True
PROD_1341,Engineer Mission-Critical Infrastructures,Alimentos,Importados,91.93,19.74,True
PROD_1342,Repurpose Cross-Media Users,Casa e Decoração,Iluminação,30.23,13.92,False
PROD_1343,Deploy Bleeding-Edge Schemas,Informática,Software,63.6,24.14,True
PROD_1344,Streamline Integrated Deliverables,Moda,Infantil,22.14,3.46,True
PROD_1345,Deploy Collaborative Networks,Alimentos,Bebidas,136.18,2.63,False
PROD_1346,Matrix Web-Enabled Info-Mediaries,Moda,Roupas Masculinas,10.0,1.42,True
PROD_1347,Monetize Strategic Interfaces,Casa e Decoração,Tapetes,188.81,16.12,True
PROD_1348,Productize Robust Mindshare,Alimentos,Orgânicos,91.69,21.22,True
PROD_1349,Maximize B2B Initiatives,Esportes,Natação,882.35,4.0,True
PROD_1350,Engineer Customized Roi,Eletrônicos,Smartphones,70.42,19.2,True
PROD_1351,Leverage Killer Solutions,Livros,Autoajuda,70.4,14.36,True
PROD_1352,Enable Revolutionary E-Commerce,Automotivo,Ferramentas,204.19,29.62,True
PROD_1353,Evolve User-Centric Solutions,Brinquedos,Jogos,75.51,21.55,True
PROD_1354,Transition B2B Metrics,Automotivo,Óleos,125.19,19.76,False
PROD_1355,Morph Turn-Key Partnerships,Informática,Periféricos,296.87,17.16,True
PROD_1356,Evolve Integrated Schemas,Automotivo,Peças,65.3,29.92,False
PROD_1357,Strategize World-Class Niches,Alimentos,Doces,377.78,29.42,True
PROD_1358,Mesh Ubiquitous Synergies,Esportes,Futebol,12.0,16.19,True
PROD_1359,Generate Next-Generation Initiatives,Livros,Técnicos,616.57,13.71,True
PROD_1360,Deploy B2C Eyeballs,Eletrônicos,TVs,10.53,13.92,True
PROD_1361,Maximize Mission-Critical Platforms,Eletrônicos,Smartphones,456.06,12.91,True
PROD_1362,Maximize Mission-Critical Technologies,Casa e Decoração,Tapetes,10.0,15.99,True
PROD_1363,Cultivate Cross-Media E-Markets,Brinquedos,Jogos,969.42,8.28,True
PROD_1364,Morph Integrated Experiences,Moda,Roupas Masculinas,109.19,27.81,True
PROD_1365,Synthesize Collaborative Paradigms,Esportes,Natação,28.97,14.76,True
PROD_1366,Reinvent Efficient Interfaces,Moda,Infantil,843.99,25.28,True
PROD_1367,Orchestrate Wireless Paradigms,Livros,Ficção,24.37,14.31,False
PROD_1368,Strategize Open-Source Action-Items,Automotivo,Som,68.52,21.58,True
PROD_1369,Streamline Collaborative Niches,Eletrônicos,TVs,2050.12,10.17,True
PROD_1370,Productize Out-Of-The-Box Web-Readiness,Livros,Técnicos,144.7,18.78,False
PROD_1371,Facilitate Seamless Content,Automotivo,Peças,10.0,15.0,True
PROD_1372,Empower Holistic Methodologies,Eletrônicos,Acessórios,64.85,11.08,True
PROD_1373,Transform Bleeding-Edge Channels,Automotivo,Acessórios,58.32,26.46,True
PROD_1374,Monetize Visionary Vortals,Brinquedos,Veículos,112.87,3.47,True
PROD_1375,Empower Next-Generation Metrics,Esportes,Corrida,85.34,14.66,True
PROD_1376,Visualize E-Business Solutions,Informática,Componentes,173.3,5.91,True
PROD_1377,Grow Killer E-Markets,Livros,Técnicos,14.39,25.85,True
PROD_1378,Extend Holistic Deliverables,Livros,Acadêmicos,46.64,7.68,True
PROD_1379,Cultivate Out-Of-The-Box Markets,Saúde e Beleza,Maquiagem,130.87,19.04,True
PROD_1380,Deliver Granular Partnerships,Alimentos,Saudáveis,36.07,5.05,True
PROD_1381,Monetize Wireless Channels,Brinquedos,Veículos,335.34,12.21,False
PROD_1382,Revolutionize Proactive Roi,Brinquedos,Eletrônicos,36.95,26.99,True
PROD_1383,Aggregate 24/365 Markets,Moda,Roupas Femininas,106.91,5.07,True
PROD_1384,Incentivize Robust Bandwidth,Automotivo,Ferramentas,79.36,19.93,False
PROD_1385,Streamline Bricks-And-Clicks Solutions,Alimentos,Bebidas,26.64,6.21,True
PROD_1386,Empower Out-Of-The-Box Bandwidth,Esportes,Corrida,96.79,12.53,True
PROD_1387,Deliver Impactful Functionalities,Esportes,Futebol,18.65,16.26,True
PROD_1388,Re-Contextualize 24/7 Methodologies,Brinquedos,Jogos,52.86,17.36,True
PROD_1389,Utilize Web-Enabled Relationships,Esportes,Futebol,93.35,18.12,True
PROD_1390,Synthesize Customized Roi,Saúde e Beleza,Vitaminas,16.24,19.24,True
PROD_1391,Cultivate Collaborative Applications,Livros,Ficção,190.22,8.23,True
PROD_1392,Engage Cross-Media Convergence,Casa e Decoração,Utilidades,123.03,12.1,True
PROD_1393,Leverage Back-End Infrastructures,Informática,Notebooks,170.44,1.22,True
PROD_1394,Envisioneer Proactive Architectures,Moda,Acessórios,90.28,23.09,True
PROD_1395,Streamline Granular Networks,Automotivo,Acessórios,22.63,25.13,True
PROD_1396,Revolutionize Killer E-Services,Informática,Componentes,90.01,6.06,True
PROD_1397,Visualize Magnetic Methodologies,Automotivo,Acessórios,190.13,6.12,True
PROD_1398,Architect Real-Time Experiences,Eletrônicos,Acessórios,21.58,1.36,True
PROD_1399,Deploy Vertical Methodologies,Informática,Componentes,23.74,29.11,True
PROD_1400,Implement Collaborative Channels,Casa e Decoração,Iluminação,67.0,24.23,True
PROD_1401,Visualize Virtual Metrics,Brinquedos,Bonecas,57.65,10.89,True
PROD_1402,Exploit Value-Added E-Services,Saúde e Beleza,Perfumes,88.29,14.51,False
PROD_1403,Morph Extensible Experiences,Livros,Autoajuda,63.43,8.83,True
PROD_1404,Empower Cutting-Edge Architectures,Livros,Técnicos,109.07,17.96,True
PROD_1405,Iterate Cross-Media Bandwidth,Saúde e Beleza,Cabelos,390.01,21.55,True
PROD_1406,Morph Killer Bandwidth,Alimentos,Bebidas,171.75,13.48,True
PROD_1407,Monetize Impactful Applications,Eletrônicos,TVs,96.29,26.22,True
PROD_1408,Transform Clicks-And-Mortar Mindshare,Automotivo,Peças,23.85,15.56,False
PROD_1409,Repurpose Out-Of-The-Box Schemas,Casa e Decoração,Utilidades,37.85,4.41,True
PROD_1410,Visualize Front-End Content,Esportes,Futebol,247.17,18.71,True
PROD_1411,Innovate Sticky Info-Mediaries,Informática,Software,51.31,13.92,True
PROD_1412,Optimize Cross-Platform Niches,Eletrônicos,Áudio,28.18,28.08,True
PROD_1413,Whiteboard World-Class Niches,Informática,Software,1116.15,11.82,True
PROD_1414,Morph Seamless Solutions,Casa e Decoração,Tapetes,560.79,12.15,True
PROD_1415,Orchestrate Web-Enabled Markets,Moda,Roupas Femininas,77.53,19.56,True
PROD_1416,Exploit Wireless Web Services,Moda,Calçados,24.55,15.86,True
PROD_1417,Harness Global Web-Readiness,Eletrônicos,TVs,214.44,11.3,True
PROD_1418,Visualize Rich Technologies,Brinquedos,Jogos,49.99,29.69,True
PROD_1419,Morph Next-Generation Interfaces,Casa e Decoração,Quadros,261.45,9.14,True
PROD_1420,Synergize Robust Applications,Casa e Decoração,Iluminação,50.06,8.4,True
PROD_1421,Unleash Dynamic Supply-Chains,Saúde e Beleza,Cuidados Pessoais,648.38,25.95,True
PROD_1422,Drive Magnetic Methodologies,Brinquedos,Veículos,48.3,0.2,True
PROD_1423,Incubate Collaborative Web Services,Automotivo,Ferramentas,1537.14,6.12,True
PROD_1424,Seize Seamless Communities,Automotivo,Acessórios,113.76,17.75,True
PROD_1425,E-Enable Viral Technologies,Esportes,Ciclismo,473.98,4.96,True
PROD_1426,Transform Collaborative Channels,Livros,Acadêmicos,47.08,29.58,False
PROD_1427,Extend Back-End Schemas,Moda,Acessórios,18.66,13.98,True
PROD_1428,Engineer Viral Methodologies,Automotivo,Acessórios,10.0,17.96,True
PROD_1429,Productize Open-Source Experiences,Brinquedos,Eletrônicos,416.52,4.9,True
PROD_1430,Evolve Magnetic Convergence,Casa e Decoração,Iluminação,97.67,8.75,True
PROD_1431,Enhance Extensible E-Markets,Automotivo,Acessórios,20.14,18.48,True
PROD_1432,Generate Open-Source Relationships,Casa e Decoração,Quadros,437.84,16.53,True
PROD_1433,Morph Distributed Bandwidth,Automotivo,Ferramentas,360.39,23.55,True
PROD_1434,Iterate 24/7 Info-Mediaries,Moda,Roupas Masculinas,472.89,8.15,True
PROD_1435,Streamline Intuitive Info-Mediaries,Informática,Software,18.03,19.64,False
PROD_1436,Matrix Dynamic Mindshare,Automotivo,Som,401.7,8.8,True
PROD_1437,Embrace Enterprise Deliverables,Brinquedos,Eletrônicos,142.72,17.64,False
PROD_1438,Monetize Transparent Markets,Automotivo,Óleos,499.27,18.19,True
PROD_1439,Cultivate B2C Channels,Livros,Técnicos,172.65,3.74,True
PROD_1440,Aggregate Cross-Platform E-Markets,Moda,Acessórios,110.79,16.5,False
PROD_1441,Maximize Ubiquitous Eyeballs,Brinquedos,Eletrônicos,408.29,0.46,True
PROD_1442,Harness Viral Infrastructures,Saúde e Beleza,Perfumes,250.2,15.09,True
PROD_1443,Synthesize Open-Source Functionalities,Brinquedos,Eletrônicos,329.68,20.96,True
PROD_1444,Reinvent Turn-Key Functionalities,Livros,Técnicos,50.12,2.28,True
PROD_1445,Streamline Clicks-And-Mortar Systems,Informática,Periféricos,73.19,28.17,True
PROD_1446,Empower Best-Of-Breed Communities,Moda,Acessórios,11.24,13.82,True
PROD_1447,Maximize Granular Models,Saúde e Beleza,Cuidados Pessoais,45.96,28.16,True
PROD_1448,Generate E-Business Channels,Livros,Autoajuda,232.4,3.31,True
PROD_1449,Re-Intermediate User-Centric Functionalities,Livros,Acadêmicos,177.16,28.5,False
PROD_1450,Brand Wireless E-Commerce,Eletrônicos,Smartphones,27.79,3.36,True
PROD_1451,Syndicate Integrated Synergies,Moda,Acessórios,419.4,13.9,True
PROD_1452,Integrate 24/365 Relationships,Brinquedos,Bonecas,3189.73,28.15,True
PROD_1453,Implement World-Class Deliverables,Casa e Decoração,Quadros,30.47,7.06,True
PROD_1454,Aggregate Vertical Methodologies,Informática,Periféricos,70.31,1.14,True
PROD_1455,Implement Interactive E-Services,Casa e Decoração,Utilidades,42.7,23.81,True
PROD_1456,Scale Cross-Media Content,Brinquedos,Eletrônicos,80.33,17.92,False
PROD_1457,Enable Sticky Architectures,Brinquedos,Eletrônicos,125.05,15.47,True
PROD_1458,Deliver Extensible Communities,Moda,Infantil,38.99,1.13,True
PROD_1459,Optimize Revolutionary Content,Brinquedos,Eletrônicos,64.57,19.63,True
PROD_1460,Envisioneer Ubiquitous Deliverables,Eletrônicos,Acessórios,99.95,5.23,True
PROD_1461,Expedite Cross-Platform E-Commerce,Saúde e Beleza,Perfumes,158.53,27.94,True
PROD_1462,Matrix Global Supply-Chains,Brinquedos,Bonecas,523.11,20.6,True
PROD_1463,Productize Holistic Convergence,Casa e Decoração,Utilidades,88.47,21.24,False
PROD_1464,Engineer Dynamic Communities,Brinquedos,Bonecas,45.87,7.05,True
PROD_1465,Redefine Wireless Web-Readiness,Eletrônicos,Acessórios,207.6,26.43,True
PROD_1466,Enhance Magnetic Channels,Automotivo,Ferramentas,145.5,16.18,True
PROD_1467,Architect Vertical Applications,Automotivo,Som,71.42,25.73,True
PROD_1468,Deliver Frictionless Initiatives,Livros,Técnicos,161.1,8.2,True
PROD_1469,Disintermediate Robust Architectures,Informática,Notebooks,56.84,22.69,True
PROD_1470,Matrix Dot-Com Users,Esportes,Natação,47.63,17.28,True
PROD_1471,Re-Intermediate Scalable Metrics,Saúde e Beleza,Vitaminas,10.0,1.55,True
PROD_1472,Streamline Sticky Experiences,Alimentos,Orgânicos,60.73,12.22,True
PROD_1473,E-Enable Vertical Markets,Livros,Acadêmicos,10.86,5.6,True
PROD_1474,Scale One-To-One E-Markets,Informática,Notebooks,41.79,10.84,True
PROD_1475,Grow Enterprise Initiatives,Automotivo,Ferramentas,180.44,11.56,False
PROD_1476,Engage Dot-Com Info-Mediaries,Casa e Decoração,Móveis,14.79,14.3,True
PROD_1477,Scale B2C E-Tailers,Alimentos,Doces,71.68,18.05,True
PROD_1478,Scale Value-Added Content,Informática,Software,97.37,17.17,True
PROD_1479,Deploy Mission-Critical Web Services,Informática,Redes,67.61,1.27,True
PROD_1480,Mesh Real-Time E-Business,Livros,Autoajuda,50.52,22.55,True
PROD_1481,Expedite Global E-Markets,Alimentos,Importados,133.02,28.48,True
PROD_1482,E-Enable Sticky Mindshare,Moda,Infantil,157.11,10.53,True
PROD_1483,Drive 24/7 Technologies,Esportes,Futebol,90.18,5.47,True
PROD_1484,Embrace Sticky Models,Moda,Roupas Femininas,54.01,16.25,True
PROD_1485,Aggregate 24/365 Portals,Alimentos,Saudáveis,254.09,21.18,True
PROD_1486,E-Enable 24/365 Convergence,Moda,Roupas Femininas,18.67,20.4,False
PROD_1487,Unleash Transparent Technologies,Eletrônicos,Acessórios,205.38,18.4,False
PROD_1488,Leverage Revolutionary Schemas,Automotivo,Acessórios,148.95,4.47,True
PROD_1489,Synthesize Best-Of-Breed Info-Mediaries,Eletrônicos,Áudio,114.3,25.12,True
PROD_1490,Facilitate Web-Enabled Synergies,Brinquedos,Jogos,88.95,12.83,True
PROD_1491,Implement E-Business Initiatives,Moda,Acessórios,10.0,6.72,True
PROD_1492,E-Enable Rich Eyeballs,Brinquedos,Eletrônicos,475.72,2.68,True
PROD_1493,Evolve Intuitive Platforms,Casa e Decoração,Móveis,246.26,12.56,True
PROD_1494,Productize Dot-Com Experiences,Saúde e Beleza,Perfumes,28.4,18.58,True
PROD_1495,Enhance Ubiquitous Technologies,Casa e Decoração,Utilidades,223.76,19.99,False
PROD_1496,Morph Plug-And-Play Markets,Alimentos,Importados,112.91,28.89,True
PROD_1497,Transform Virtual Paradigms,Informática,Periféricos,44.72,4.68,True
PROD_1498,Iterate Distributed Relationships,Automotivo,Óleos,376.21,29.57,True
PROD_1499,Exploit Turn-Key E-Commerce,Moda,Roupas Masculinas,53.68,19.67,True
PROD_1500,Extend One-To-One Platforms,Livros,Acadêmicos,458.22,13.68,True
PROD_1501,Iterate Revolutionary Synergies,Saúde e Beleza,Cabelos,170.91,26.66,True
PROD_1502,Iterate Global Web Services,Esportes,Corrida,283.69,20.86,True
PROD_1503,Visualize Frictionless Supply-Chains,Esportes,Corrida,180.35,10.53,False
PROD_1504,Seize Visionary E-Business,Esportes,Futebol,170.59,26.53,True
PROD_1505,Empower E-Business Relationships,Moda,Acessórios,116.54,20.03,True
PROD_1506,Transition Cross-Platform Roi,Esportes,Natação,37.63,21.0,True
PROD_1507,Embrace Wireless Interfaces,Eletrônicos,TVs,97.03,26.9,True
PROD_1508,Target Real-Time Architectures,Saúde e Beleza,Vitaminas,270.34,13.51,False
PROD_1509,Scale Compelling E-Markets,Eletrônicos,Smartphones,213.39,19.74,True
PROD_1510,Visualize Frictionless Initiatives,Informática,Redes,164.27,22.37,True
PROD_1511,Enable Leading-Edge Communities,Saúde e Beleza,Maquiagem,10.0,13.67,True
PROD_1512,Transform Next-Generation Applications,Eletrônicos,Câmeras,69.7,2.6,True
PROD_1513,Syndicate Visionary Roi,Saúde e Beleza,Cabelos,61.44,23.17,True
PROD_1514,Re-Intermediate Enterprise Convergence,Informática,Componentes,23.95,1.53,True
PROD_1515,Re-Intermediate Proactive Methodologies,Brinquedos,Educativos,266.27,21.57,True
PROD_1516,Matrix End-To-End Info-Mediaries,Moda,Infantil,10.0,27.34,False
PROD_1517,Redefine Holistic Initiatives,Moda,Infantil,245.66,10.47,True
PROD_1518,Matrix Transparent Systems,Esportes,Futebol,443.67,3.15,True
PROD_1519,Integrate Innovative Portals,Casa e Decoração,Tapetes,69.98,7.06,True
PROD_1520,Visualize Turn-Key Synergies,Esportes,Corrida,82.33,16.91,True
PROD_1521,Unleash Magnetic Web Services,Alimentos,Bebidas,287.46,28.29,True
PROD_1522,Cultivate Cross-Platform Deliverables,Eletrônicos,TVs,36.0,15.42,True
PROD_1523,Mesh Mission-Critical E-Commerce,Saúde e Beleza,Perfumes,198.93,3.47,False
